time,xrsb_flux,status,background_flux,flare_class,integrated_flux,flare_id
2017-02-09 00:41:00,1.1146541e-07,EVENT_START,1.1591768e-07,,5.5582394e-05,201702090041.0
2017-02-09 00:50:00,3.8009338e-07,EVENT_PEAK,1.1591768e-07,B3.8,0.00019473542,201702090041.0
2017-02-09 00:57:00,2.3251106e-07,EVENT_END,1.1591768e-07,,0.00025350414,201702090041.0
2017-02-09 01:13:00,1.1515114e-07,POST_EVENT,,,,201702090041.0
2017-02-09 01:30:00,9.8932944e-08,EVENT_START,1.0725745e-07,,6.6891706e-05,201702090130.0
2017-02-09 01:40:00,4.3950894e-07,EVENT_PEAK,1.0725745e-07,B4.3,0.00016007689,201702090130.0
2017-02-09 01:44:00,1.4835997e-07,EVENT_END,1.0725745e-07,,0.00016897848,201702090130.0
2017-02-09 01:45:00,1.317124e-07,EVENT_START,1.7688652e-07,,0.000100357625,201702090145.0
2017-02-09 01:51:00,1.7020639e-06,EVENT_PEAK,1.7688652e-07,C1.7,0.0005462472,201702090145.0
2017-02-09 01:56:00,7.596219e-07,EVENT_END,1.7688652e-07,,0.00064804737,201702090145.0
2017-02-09 02:31:00,2.0602576e-07,EVENT_START,2.0761094e-07,,0.00012006348,201702090231.0
2017-02-09 02:40:00,3.2963194e-07,EVENT_PEAK,2.0761094e-07,B3.2,0.00021603529,201702090231.0
2017-02-09 02:49:00,2.3834967e-07,EVENT_END,2.0761094e-07,,0.00031356144,201702090231.0
2017-02-09 02:55:00,2.073613e-07,POST_EVENT,,,,201702090231.0
2017-02-09 02:55:00,2.073613e-07,EVENT_START,1.9707524e-07,,0.00012515487,201702090255.0
2017-02-09 02:59:00,3.911416e-07,EVENT_PEAK,1.9707524e-07,B3.9,0.00014565872,201702090255.0
2017-02-09 03:03:00,3.3869208e-07,EVENT_START,3.3869208e-07,,0.0001373724,201702090303.0
2017-02-09 03:09:00,8.738849e-07,EVENT_PEAK,3.3869208e-07,B8.7,0.0003743935,201702090303.0
2017-02-09 03:16:00,4.9504996e-07,EVENT_END,3.3869208e-07,,0.0005215422,201702090303.0
2017-02-09 03:21:00,4.5988935e-07,EVENT_START,4.6939837e-07,,0.00017463118,201702090321.0
2017-02-09 03:26:00,2.05077e-06,EVENT_PEAK,4.6939837e-07,C2.0,0.000645955,201702090321.0
2017-02-09 03:30:00,8.121382e-07,EVENT_END,4.6939837e-07,,0.0006946833,201702090321.0
2017-02-09 03:41:00,4.692185e-07,POST_EVENT,,,,201702090321.0
2017-02-09 05:26:00,9.154718e-08,EVENT_START,9.331724e-08,,6.210177e-05,201702090526.0
2017-02-09 05:42:00,8.8815443e-07,EVENT_PEAK,9.331724e-08,B8.8,0.0005553339,201702090526.0
2017-02-09 05:50:00,4.2108275e-07,EVENT_END,9.331724e-08,,0.00071588403,201702090526.0
2017-02-09 06:03:00,1.6822581e-07,EVENT_START,1.7459143e-07,,7.884632e-05,201702090603.0
2017-02-09 06:12:00,5.298181e-07,EVENT_PEAK,1.7459143e-07,B5.2,0.00026974914,201702090603.0
2017-02-09 06:16:00,2.527781e-07,EVENT_END,1.7459143e-07,,0.00028491585,201702090603.0
2017-02-09 06:28:00,2.1580209e-07,EVENT_START,2.1805381e-07,,9.864036e-05,201702090628.0
2017-02-09 06:35:00,4.5129113e-07,EVENT_PEAK,2.1805381e-07,B4.5,0.00021838314,201702090628.0
2017-02-09 06:40:00,2.9275722e-07,EVENT_END,2.1805381e-07,,0.00025490444,201702090628.0
2017-02-09 06:51:00,2.371078e-07,EVENT_START,2.3858072e-07,,0.00015901144,201702090651.0
2017-02-09 07:02:00,1.8020371e-06,EVENT_PEAK,2.3858072e-07,C1.8,0.0005722349,201702090651.0
2017-02-09 07:06:00,6.4045423e-07,EVENT_END,2.3858072e-07,,0.00061066216,201702090651.0
2017-02-09 07:31:00,2.3317646e-07,POST_EVENT,,,,201702090651.0
2017-02-09 07:39:00,1.7918263e-07,EVENT_START,1.864916e-07,,7.6599186e-05,201702090739.0
2017-02-09 07:43:00,3.2729199e-07,EVENT_PEAK,1.864916e-07,B3.2,0.00012836239,201702090739.0
2017-02-09 07:56:00,2.1839013e-07,EVENT_END,1.864916e-07,,0.0002953871,201702090739.0
2017-02-09 08:13:00,1.8549834e-07,POST_EVENT,,,,201702090739.0
2017-02-09 08:45:00,1.0168868e-07,EVENT_START,1.0172779e-07,,5.275412e-05,201702090845.0
2017-02-09 08:53:00,1.7483553e-07,EVENT_PEAK,1.0172779e-07,B1.7,9.880264e-05,201702090845.0
2017-02-09 08:57:00,1.0815165e-07,EVENT_END,1.0172779e-07,,0.000105291736,201702090845.0
2017-02-09 08:58:00,1.0147321e-07,POST_EVENT,,,,201702090845.0
2017-02-09 09:29:00,5.717398e-08,EVENT_START,6.3127295e-08,,5.7221256e-05,201702090929.0
2017-02-09 09:37:00,4.2583144e-07,EVENT_PEAK,6.3127295e-08,B4.2,0.000117154275,201702090929.0
2017-02-09 09:41:00,1.4679718e-07,EVENT_END,6.3127295e-08,,0.0001259621,201702090929.0
2017-02-09 10:12:00,6.303786e-08,POST_EVENT,,,,201702090929.0
2017-02-09 10:27:00,5.308431e-08,EVENT_START,6.872252e-08,,4.885683e-05,201702091027.0
2017-02-09 10:35:00,1.819655e-07,EVENT_PEAK,6.872252e-08,B1.8,6.5568216e-05,201702091027.0
2017-02-09 10:39:00,7.4756514e-08,EVENT_END,6.872252e-08,,7.0053604e-05,201702091027.0
2017-02-09 10:40:00,6.8025976e-08,POST_EVENT,,,,201702091027.0
2017-02-09 10:52:00,5.1104482e-08,EVENT_START,4.87754e-08,,4.2975535e-05,201702091052.0
2017-02-09 11:00:00,1.2517634e-07,EVENT_PEAK,4.87754e-08,B1.2,6.1557126e-05,201702091052.0
2017-02-09 11:03:00,9.635279e-08,EVENT_START,9.635279e-08,,4.603795e-05,201702091103.0
2017-02-09 11:08:00,1.5826988e-07,EVENT_PEAK,9.635279e-08,B1.5,7.372909e-05,201702091103.0
2017-02-09 11:15:00,1.0030372e-07,EVENT_END,9.635279e-08,,0.00010438445,201702091103.0
2017-02-09 11:16:00,9.103559e-08,POST_EVENT,,,,201702091103.0
2017-02-09 11:52:00,5.5888467e-08,EVENT_START,5.3448616e-08,,4.7227757e-05,201702091152.0
2017-02-09 12:04:00,2.180733e-07,EVENT_PEAK,5.3448616e-08,B2.1,0.00014530872,201702091152.0
2017-02-09 12:34:00,1.3825209e-07,EVENT_START,1.3825209e-07,,3.612902e-05,201702091234.0
2017-02-09 12:40:00,1.7881321e-07,EVENT_PEAK,1.3825209e-07,B1.7,9.9004166e-05,201702091234.0
2017-02-09 12:48:00,1.500208e-07,EVENT_END,1.3825209e-07,,0.00014752136,201702091234.0
2017-02-09 12:51:00,1.3647013e-07,POST_EVENT,,,,201702091234.0
2017-02-12 04:24:00,7.34118e-08,EVENT_START,7.4921665e-08,,4.3915858e-05,201702120424.0
2017-02-12 04:34:00,1.7633809e-07,EVENT_PEAK,7.4921665e-08,B1.7,0.00010268307,201702120424.0
2017-02-12 04:40:00,1.08509866e-07,EVENT_END,7.4921665e-08,,0.00012427376,201702120424.0
2017-02-12 04:45:00,7.360111e-08,POST_EVENT,,,,201702120424.0
2017-02-12 18:31:00,8.34397e-08,EVENT_START,8.6590006e-08,,5.643135e-05,201702121831.0
2017-02-12 18:39:00,1.3096634e-07,EVENT_PEAK,8.6590006e-08,B1.3,7.873706e-05,201702121831.0
2017-02-12 18:45:00,9.85723e-08,EVENT_END,8.6590006e-08,,9.756692e-05,201702121831.0
2017-02-12 18:49:00,8.541218e-08,POST_EVENT,,,,201702121831.0
2017-02-15 12:31:00,3.5550947e-08,EVENT_START,3.593306e-08,,3.7649806e-05,201702151231.0
2017-02-15 12:42:00,3.0003866e-07,EVENT_PEAK,3.593306e-08,B3.0,0.00012127269,201702151231.0
2017-02-15 12:47:00,1.1287206e-07,EVENT_END,3.593306e-08,,0.00013704869,201702151231.0
2017-02-15 13:56:00,3.592937e-08,POST_EVENT,,,,201702151231.0
2017-02-17 09:25:00,5.747957e-08,EVENT_START,5.7421133e-08,,3.0041818e-05,201702170925.0
2017-02-17 09:32:00,2.007316e-07,EVENT_PEAK,5.7421133e-08,B2.0,8.565568e-05,201702170925.0
2017-02-17 09:40:00,1.1432195e-07,EVENT_END,5.7421133e-08,,0.00012470625,201702170925.0
2017-02-17 09:52:00,9.070194e-08,EVENT_START,8.840637e-08,,4.223346e-05,201702170952.0
2017-02-17 09:56:00,1.5604955e-07,EVENT_PEAK,8.840637e-08,B1.5,5.402472e-05,201702170952.0
2017-02-17 10:00:00,1.0295762e-07,EVENT_END,8.840637e-08,,6.0202176e-05,201702170952.0
2017-02-17 10:07:00,8.8392525e-08,POST_EVENT,,,,201702170952.0
2017-02-17 15:06:00,7.907481e-08,EVENT_START,7.915278e-08,,3.522064e-05,201702171506.0
2017-02-17 15:12:00,1.1607834e-07,EVENT_PEAK,7.915278e-08,B1.1,6.089174e-05,201702171506.0
2017-02-17 15:17:00,9.090508e-08,EVENT_END,7.915278e-08,,7.193359e-05,201702171506.0
2017-02-17 17:50:00,7.885213e-08,POST_EVENT,,,,201702171506.0
2017-02-17 23:14:00,8.168847e-08,EVENT_START,8.1499394e-08,,5.2227002e-05,201702172314.0
2017-02-17 23:26:00,1.3231882e-07,EVENT_PEAK,8.1499394e-08,B1.3,0.00010634074,201702172314.0
2017-02-17 23:45:00,1.0310062e-07,EVENT_END,8.1499394e-08,,0.00021844065,201702172314.0
2017-02-19 05:32:00,2.461353e-07,EVENT_START,2.4506565e-07,,0.00015661764,201702190532.0
2017-02-19 05:41:00,4.1584468e-07,EVENT_PEAK,2.4506565e-07,B4.1,0.00025428386,201702190532.0
2017-02-19 05:50:00,3.0684097e-07,EVENT_END,2.4506565e-07,,0.00037615123,201702190532.0
2017-02-19 06:33:00,2.439435e-07,POST_EVENT,,,,201702190532.0
2017-02-19 08:58:00,3.3478676e-07,EVENT_START,3.2742523e-07,,0.00018526522,201702190858.0
2017-02-19 09:06:00,4.53043e-07,EVENT_PEAK,3.2742523e-07,B4.5,0.0002911152,201702190858.0
2017-02-19 09:10:00,4.2726018e-07,EVENT_START,4.2726018e-07,,0.00018430631,201702190910.0
2017-02-19 09:27:00,4.77281e-07,EVENT_PEAK,4.2726018e-07,B4.7,0.00057733525,201702190910.0
2017-02-19 09:43:00,4.4808e-07,EVENT_END,4.2726018e-07,,0.00093866227,201702190910.0
2017-02-19 09:52:00,4.2248737e-07,POST_EVENT,,,,201702190910.0
2017-02-19 16:46:00,2.0166041e-07,EVENT_START,2.0124851e-07,,9.344889e-05,201702191646.0
2017-02-19 16:50:00,3.4026195e-07,EVENT_PEAK,2.0124851e-07,B3.4,0.00012849623,201702191646.0
2017-02-19 16:56:00,2.459002e-07,EVENT_END,2.0124851e-07,,0.00017529515,201702191646.0
2017-02-19 16:59:00,2.0115064e-07,POST_EVENT,,,,201702191646.0
2017-02-19 17:20:00,1.8766723e-07,EVENT_START,1.8305623e-07,,9.587776e-05,201702191720.0
2017-02-19 17:25:00,2.8846893e-07,EVENT_PEAK,1.8305623e-07,B2.8,0.00012831307,201702191720.0
2017-02-19 17:32:00,2.2166786e-07,EVENT_END,1.8305623e-07,,0.00018479892,201702191720.0
2017-02-19 17:44:00,1.7937674e-07,POST_EVENT,,,,201702191720.0
2017-02-20 01:14:00,1.4540623e-07,EVENT_START,1.4614864e-07,,8.6181055e-05,201702200114.0
2017-02-20 01:22:00,2.4109085e-07,EVENT_PEAK,1.4614864e-07,B2.4,0.00014344654,201702200114.0
2017-02-20 01:33:00,1.845658e-07,EVENT_END,1.4614864e-07,,0.00024408073,201702200114.0
2017-02-20 01:45:00,1.6377209e-07,EVENT_START,1.6093668e-07,,7.403956e-05,201702200145.0
2017-02-20 01:49:00,2.3981397e-07,EVENT_PEAK,1.6093668e-07,B2.3,9.819235e-05,201702200145.0
2017-02-20 01:53:00,1.7885566e-07,EVENT_END,1.6093668e-07,,0.00010892369,201702200145.0
2017-02-20 01:56:00,1.5776851e-07,POST_EVENT,,,,201702200145.0
2017-02-20 04:03:00,1.3778609e-07,EVENT_START,1.4285835e-07,,9.138947e-05,201702200403.0
2017-02-20 04:21:00,3.294221e-07,EVENT_PEAK,1.4285835e-07,B3.2,0.0003192674,201702200403.0
2017-02-20 04:37:00,2.293297e-07,EVENT_END,1.4285835e-07,,0.00051832234,201702200403.0
2017-02-20 06:20:00,1.426965e-07,POST_EVENT,,,,201702200403.0
2017-02-20 09:34:00,1.405915e-07,EVENT_START,1.3859677e-07,,6.990288e-05,201702200934.0
2017-02-20 09:40:00,1.9075614e-07,EVENT_PEAK,1.3859677e-07,B1.9,0.0001020141,201702200934.0
2017-02-20 09:45:00,1.5974089e-07,EVENT_END,1.3859677e-07,,0.0001214666,201702200934.0
2017-02-20 10:51:00,1.3827325e-07,POST_EVENT,,,,201702200934.0
2017-02-20 11:21:00,1.3753115e-07,EVENT_START,1.3382696e-07,,7.9574565e-05,201702201121.0
2017-02-20 11:29:00,6.3218783e-07,EVENT_PEAK,1.3382696e-07,B6.3,0.0002880841,201702201121.0
2017-02-20 11:38:00,3.5286607e-07,EVENT_END,1.3382696e-07,,0.0004436733,201702201121.0
2017-02-20 11:51:00,2.480124e-07,EVENT_START,2.423186e-07,,0.00013289678,201702201151.0
2017-02-20 11:56:00,5.2721157e-07,EVENT_PEAK,2.423186e-07,B5.2,0.00022029175,201702201151.0
2017-02-20 12:02:00,3.48688e-07,EVENT_END,2.423186e-07,,0.00028918742,201702201151.0
2017-02-20 12:09:00,2.329511e-07,POST_EVENT,,,,201702201151.0
2017-02-20 13:41:00,1.7201545e-07,EVENT_START,1.7130087e-07,,0.00011395121,201702201341.0
2017-02-20 13:48:00,7.9099254e-07,EVENT_PEAK,1.7130087e-07,B7.9,0.00027057654,201702201341.0
2017-02-20 13:52:00,3.5895124e-07,EVENT_END,1.7130087e-07,,0.0002921136,201702201341.0
2017-02-20 14:10:00,1.696487e-07,POST_EVENT,,,,201702201341.0
2017-02-20 14:12:00,1.6789039e-07,EVENT_START,1.623423e-07,,0.0001153173,201702201412.0
2017-02-20 14:25:00,1.1091099e-06,EVENT_PEAK,1.623423e-07,C1.1,0.0006102894,201702201412.0
2017-02-20 14:33:00,5.342626e-07,EVENT_END,1.623423e-07,,0.00081643445,201702201412.0
2017-02-20 15:20:00,1.6132846e-07,POST_EVENT,,,,201702201412.0
2017-02-20 16:51:00,1.9166019e-07,EVENT_START,1.9435853e-07,,0.00012222349,201702201651.0
2017-02-20 17:03:00,5.147059e-07,EVENT_PEAK,1.9435853e-07,B5.1,0.00032608668,201702201651.0
2017-02-20 17:12:00,3.39793e-07,EVENT_END,1.9435853e-07,,0.00046598059,201702201651.0
2017-02-20 18:10:00,1.9306654e-07,POST_EVENT,,,,201702201651.0
2017-02-20 20:17:00,1.8981366e-07,EVENT_START,1.8445374e-07,,0.000120708646,201702202017.0
2017-02-20 20:24:00,2.7599387e-07,EVENT_PEAK,1.8445374e-07,B2.7,0.00015246595,201702202017.0
2017-02-20 20:31:00,2.2339434e-07,EVENT_END,1.8445374e-07,,0.0002086863,201702202017.0
2017-02-20 20:37:00,1.8405464e-07,POST_EVENT,,,,201702202017.0
2017-02-20 23:09:00,2.1955948e-07,EVENT_START,2.2464653e-07,,9.879174e-05,201702202309.0
2017-02-20 23:14:00,3.4016583e-07,EVENT_PEAK,2.2464653e-07,B3.4,0.00015692596,201702202309.0
2017-02-20 23:20:00,2.684511e-07,EVENT_END,2.2464653e-07,,0.00020717004,201702202309.0
2017-02-20 23:35:00,2.2335382e-07,POST_EVENT,,,,201702202309.0
2017-02-21 00:50:00,1.7039005e-07,,1.6538962e-07,,9.768783e-05,201702210050.0
2017-02-21 00:56:00,2.4569061e-07,,1.6538962e-07,,0.00012572031,201702210050.0
2017-02-21 01:06:00,1.9573116e-07,,1.6538962e-07,,0.00021684307,201702210050.0
2017-02-21 01:12:00,1.6528624e-07,,,,,201702210050.0
2017-02-21 05:08:00,1.4726166e-07,,1.5237784e-07,,9.6108924e-05,201702210508.0
2017-02-21 05:22:00,4.102217e-07,,1.5237784e-07,,0.00029391883,201702210508.0
2017-02-21 05:28:00,2.560347e-07,,1.5237784e-07,,0.00034356577,201702210508.0
2017-02-21 06:40:00,1.847934e-07,,1.9321737e-07,,7.432547e-05,201702210640.0
2017-02-21 06:45:00,3.7927842e-07,,1.9321737e-07,,0.00015977841,201702210640.0
2017-02-21 06:51:00,2.5587264e-07,,1.9321737e-07,,0.00020943572,201702210640.0
2017-02-21 07:02:00,1.8882258e-07,,,,,201702210640.0
2017-02-21 09:20:00,1.6090308e-07,,1.5994996e-07,,0.00010730496,201702210920.0
2017-02-21 09:28:00,2.7092884e-07,,1.5994996e-07,,0.00014869786,201702210920.0
2017-02-21 09:32:00,1.9834494e-07,,1.5994996e-07,,0.00016059856,201702210920.0
2017-02-21 09:38:00,1.594181e-07,,,,,201702210920.0
2017-02-21 11:15:00,1.5525211e-07,,1.6115328e-07,,0.00010201375,201702211115.0
2017-02-21 11:23:00,3.002745e-07,,1.6115328e-07,,0.0001409237,201702211115.0
2017-02-21 11:26:00,1.887888e-07,,1.9562844e-07,,0.00010742247,201702211126.0
2017-02-21 11:27:00,1.911884e-07,,1.6115328e-07,,0.000152395,201702211115.0
2017-02-21 11:34:00,4.0061923e-07,,1.9562844e-07,,0.00018399426,201702211126.0
2017-02-21 11:38:00,1.589864e-07,,1.9562844e-07,,0.00019353344,201702211126.0
2017-02-21 11:39:00,1.553069e-07,,,,,201702211126.0
2017-02-21 12:04:00,1.8503171e-07,,1.9349753e-07,,0.00012410538,201702211204.0
2017-02-21 12:14:00,2.996507e-07,,1.9349753e-07,,0.00021155877,201702211204.0
2017-02-21 12:24:00,2.338751e-07,,1.9349753e-07,,0.00031931463,201702211204.0
2017-02-21 12:32:00,1.9077106e-07,,,,,201702211204.0
2017-02-21 13:48:00,1.5513268e-07,,1.5387317e-07,,9.898086e-05,201702211348.0
2017-02-21 14:01:00,3.9669519e-07,,1.5387317e-07,,0.00025198117,201702211348.0
2017-02-21 14:14:00,2.5323868e-07,,1.5387317e-07,,0.00043016422,201702211348.0
2017-02-21 14:36:00,1.5194298e-07,,,,,201702211348.0
2017-02-21 14:55:00,1.5353419e-07,,1.5320826e-07,,7.351841e-05,201702211455.0
2017-02-21 15:01:00,2.5620494e-07,,1.5320826e-07,,0.00012938367,201702211455.0
2017-02-21 15:06:00,1.8080434e-07,,1.5320826e-07,,0.00015178234,201702211455.0
2017-02-21 15:17:00,1.5279673e-07,,,,,201702211455.0
2017-02-21 19:09:00,1.210612e-07,,1.1908749e-07,,6.967385e-05,201702211909.0
2017-02-21 19:17:00,1.7987811e-07,,1.1908749e-07,,0.00011221292,201702211909.0
2017-02-21 19:30:00,1.4654265e-07,,1.1908749e-07,,0.00021007055,201702211909.0
2017-02-21 20:01:00,1.1754241e-07,,,,,201702211909.0
2017-02-21 20:40:00,1.216632e-07,,1.2124408e-07,,7.824546e-05,201702212040.0
2017-02-21 20:49:00,1.8533491e-07,,1.2124408e-07,,0.00012160805,201702212040.0
2017-02-21 21:03:00,1.5016828e-07,,1.2124408e-07,,0.00022857306,201702212040.0
2017-02-21 22:02:00,1.2117805e-07,,,,,201702212040.0
2017-02-21 22:41:00,1.2979295e-07,,1.307614e-07,,8.15226e-05,201702212241.0
2017-02-21 22:53:00,4.1777022e-07,,1.307614e-07,,0.00024173292,201702212241.0
2017-02-21 23:06:00,2.5786989e-07,,1.307614e-07,,0.0004269924,201702212241.0
2017-02-21 23:59:00,1.2948932e-07,,,,,201702212241.0
2017-02-22 01:33:00,1.5379365e-07,EVENT_START,1.5545672e-07,,9.8327924e-05,201702220133.0
2017-02-22 01:51:00,1.0009262e-06,EVENT_PEAK,1.5545672e-07,C1.0,0.0006706547,201702220133.0
2017-02-22 02:04:00,5.152241e-07,EVENT_END,1.5545672e-07,,0.0010849158,201702220133.0
2017-02-22 02:55:00,1.5510416e-07,POST_EVENT,,,,201702220133.0
2017-02-22 12:35:00,1.4774824e-07,EVENT_START,1.4608665e-07,,8.282209e-05,201702221235.0
2017-02-22 12:41:00,2.0172118e-07,EVENT_PEAK,1.4608665e-07,B2.0,0.00010507496,201702221235.0
2017-02-22 12:46:00,1.613243e-07,EVENT_END,1.4608665e-07,,0.00012484816,201702221235.0
2017-02-22 12:50:00,1.4575544e-07,POST_EVENT,,,,201702221235.0
2017-02-22 12:58:00,1.3713499e-07,EVENT_START,1.3743063e-07,,9.620559e-05,201702221258.0
2017-02-22 13:27:00,6.3901207e-06,EVENT_PEAK,1.3743063e-07,C6.3,0.006342142,201702221258.0
2017-02-22 13:39:00,2.94057e-06,EVENT_END,1.3743063e-07,,0.008362737,201702221258.0
2017-02-22 15:07:00,1.5004595e-07,EVENT_START,1.490545e-07,,9.9966455e-05,201702221507.0
2017-02-22 15:15:00,2.2990895e-07,EVENT_PEAK,1.490545e-07,B2.2,0.00013992879,201702221507.0
2017-02-22 15:23:00,1.784702e-07,EVENT_END,1.490545e-07,,0.0001977973,201702221507.0
2017-02-22 15:30:00,1.4830769e-07,POST_EVENT,,,,201702221507.0
2017-02-22 17:20:00,1.232467e-07,EVENT_START,1.2296714e-07,,7.782496e-05,201702221720.0
2017-02-22 17:27:00,1.6483209e-07,EVENT_PEAK,1.2296714e-07,B1.6,9.737204e-05,201702221720.0
2017-02-22 17:39:00,1.4849354e-07,EVENT_START,1.4849354e-07,,4.623635e-05,201702221739.0
2017-02-22 17:43:00,1.5867651e-07,EVENT_PEAK,1.4849354e-07,B1.5,7.329316e-05,201702221739.0
2017-02-22 17:47:00,1.4742305e-07,EVENT_END,1.4849354e-07,,8.213855e-05,201702221739.0
2017-02-22 17:51:00,1.4791186e-07,POST_EVENT,,,,201702221739.0
2017-02-22 21:01:00,1.4720469e-07,EVENT_START,1.4980378e-07,,9.731846e-05,201702222101.0
2017-02-22 21:13:00,6.9678464e-07,EVENT_PEAK,1.4980378e-07,B6.9,0.00033909164,201702222101.0
2017-02-22 21:20:00,3.7724607e-07,EVENT_END,1.4980378e-07,,0.00044176806,201702222101.0
2017-02-22 21:35:00,1.4970522e-07,POST_EVENT,,,,201702222101.0
2017-02-23 00:40:00,1.3530219e-07,EVENT_START,1.3477599e-07,,8.649947e-05,201702230040.0
2017-02-23 00:57:00,4.7966535e-07,EVENT_PEAK,1.3477599e-07,B4.7,0.00037147768,201702230040.0
2017-02-23 00:59:00,4.612459e-07,EVENT_START,4.612459e-07,,0.00022186644,201702230059.0
2017-02-23 01:05:00,6.2379655e-07,EVENT_PEAK,4.612459e-07,B6.2,0.00033142103,201702230059.0
2017-02-23 01:11:00,4.7389997e-07,EVENT_END,4.612459e-07,,0.00042460146,201702230059.0
2017-02-23 01:12:00,4.366658e-07,POST_EVENT,,,,201702230059.0
2017-02-23 01:25:00,3.3877095e-07,EVENT_START,3.3158082e-07,,0.00014842549,201702230125.0
2017-02-23 01:29:00,4.6809706e-07,EVENT_PEAK,3.3158082e-07,B4.6,0.00019832123,201702230125.0
2017-02-23 01:34:00,3.555661e-07,EVENT_END,3.3158082e-07,,0.0002423141,201702230125.0
2017-02-23 01:35:00,3.3104465e-07,POST_EVENT,,,,201702230125.0
2017-02-23 03:50:00,1.1328519e-07,EVENT_START,1.13982615e-07,,6.6707864e-05,201702230350.0
2017-02-23 03:59:00,1.6763023e-07,EVENT_PEAK,1.13982615e-07,B1.6,0.0001160422,201702230350.0
2017-02-23 04:09:00,1.3499375e-07,EVENT_END,1.13982615e-07,,0.00017682502,201702230350.0
2017-02-23 05:41:00,1.1164395e-07,POST_EVENT,,,,201702230350.0
2017-02-23 08:34:00,1.2249026e-07,EVENT_START,1.1992145e-07,,6.6526874e-05,201702230834.0
2017-02-23 08:41:00,2.2599956e-07,EVENT_PEAK,1.1992145e-07,B2.2,0.00011916847,201702230834.0
2017-02-23 08:51:00,1.59243e-07,EVENT_END,1.1992145e-07,,0.00019598931,201702230834.0
2017-02-23 10:11:00,1.1987859e-07,POST_EVENT,,,,201702230834.0
2017-02-23 10:32:00,1.3959627e-07,EVENT_START,1.4295662e-07,,9.069879e-05,201702231032.0
2017-02-23 10:54:00,6.7843575e-07,EVENT_PEAK,1.4295662e-07,B6.7,0.0006190239,201702231032.0
2017-02-23 11:08:00,3.972236e-07,EVENT_END,1.4295662e-07,,0.00092916796,201702231032.0
2017-02-23 12:20:00,1.4130887e-07,POST_EVENT,,,,201702231032.0
2017-02-23 14:14:00,1.1055179e-07,EVENT_START,1.1120267e-07,,6.72728e-05,201702231414.0
2017-02-23 14:28:00,3.1389007e-07,EVENT_PEAK,1.1120267e-07,B3.1,0.00024733125,201702231414.0
2017-02-23 14:44:00,2.0780355e-07,EVENT_END,1.1120267e-07,,0.00044132277,201702231414.0
2017-02-23 15:09:00,1.6605529e-07,EVENT_START,1.6287949e-07,,8.691111e-05,201702231509.0
2017-02-23 15:14:00,2.5992455e-07,EVENT_PEAK,1.6287949e-07,B2.5,0.00011238104,201702231509.0
2017-02-23 15:18:00,1.7067124e-07,EVENT_END,1.6287949e-07,,0.00012262132,201702231509.0
2017-02-23 15:19:00,1.5341628e-07,POST_EVENT,,,,201702231509.0
2017-02-23 20:32:00,1.430187e-07,EVENT_START,1.4547784e-07,,7.6637414e-05,201702232032.0
2017-02-23 20:53:00,2.0385078e-06,EVENT_PEAK,1.4547784e-07,C2.0,0.0013637937,201702232032.0
2017-02-23 21:19:00,1.0366867e-06,EVENT_END,1.4547784e-07,,0.0033329886,201702232032.0
2017-02-23 22:59:00,1.4371014e-07,POST_EVENT,,,,201702232032.0
2017-02-24 00:03:00,1.1801829e-07,EVENT_START,1.13996954e-07,,7.467883e-05,201702240003.0
2017-02-24 00:12:00,1.6509745e-06,EVENT_PEAK,1.13996954e-07,C1.6,0.00044745774,201702240003.0
2017-02-24 00:16:00,4.375816e-07,EVENT_END,1.13996954e-07,,0.00047371263,201702240003.0
2017-02-24 02:05:00,1.1372032e-07,POST_EVENT,,,,201702240003.0
2017-02-24 05:46:00,8.4980115e-08,EVENT_START,8.535154e-08,,3.7215308e-05,201702240546.0
2017-02-24 05:56:00,1.5423724e-07,EVENT_PEAK,8.535154e-08,B1.5,0.00010491978,201702240546.0
2017-02-24 06:03:00,1.3225247e-07,EVENT_START,1.3225247e-07,,3.7411526e-05,201702240603.0
2017-02-24 06:07:00,1.9333285e-07,EVENT_PEAK,1.3225247e-07,B1.9,7.907927e-05,201702240603.0
2017-02-24 06:11:00,1.3486705e-07,EVENT_END,1.3225247e-07,,8.717129e-05,201702240603.0
2017-02-24 06:12:00,1.2449209e-07,POST_EVENT,,,,201702240603.0
2017-02-24 15:29:00,1.2150251e-07,EVENT_START,1.2395834e-07,,7.9229096e-05,201702241529.0
2017-02-24 15:48:00,1.9476234e-07,EVENT_PEAK,1.2395834e-07,B1.9,0.0002368863,201702241529.0
2017-02-24 15:49:00,1.9140842e-07,EVENT_START,1.9140842e-07,,9.313735e-05,201702241549.0
2017-02-24 16:00:00,2.0019505e-07,EVENT_PEAK,1.9140842e-07,B2.0,0.00017598852,201702241549.0
2017-02-24 16:04:00,1.9503226e-07,EVENT_END,1.9140842e-07,,0.00018769046,201702241549.0
2017-02-24 16:06:00,1.9053493e-07,POST_EVENT,,,,201702241549.0
2017-02-25 13:18:00,8.019716e-08,EVENT_START,7.963244e-08,,4.4399458e-05,201702251318.0
2017-02-25 13:25:00,1.2003484e-07,EVENT_PEAK,7.963244e-08,B1.2,6.424157e-05,201702251318.0
2017-02-25 13:31:00,9.619004e-08,EVENT_END,7.963244e-08,,8.194416e-05,201702251318.0
2017-02-25 17:15:00,7.9173375e-08,POST_EVENT,,,,201702251318.0
